IDLink,Title,Headline,Source,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn,Year,Month,DayOfWeek,Hour
47016,Microsoft Azure receives security certification from Spain,"Microsoft has just announced, via the Azure blog, a new security-related mark in the expansion of its cloud service brand in Europe, this time in",WinBeta,2016-05-03 16:22:23,-0.0324813218992305,0.00766078652883545,3,2,2,2016,5,1,16
47007,"Microsoft acquires Internet of Things platform Solair, will integrate ...","The technology will become part of Microsoft's expanding Azure IoT Suite, Microsoft Azure IoT partner director Sam George wrote in a blog post",VentureBeat,2016-05-03 16:27:23,0.0,-0.0260643017571343,58,13,235,2016,5,1,16
47017,Microsoft acquires Italian IoT platform Solair,"Microsoft today announced that it has acquired Solair, an Italy-based IoT service that was founded in 2011 (and not the U.S.-based company",TechCrunch,2016-05-03 17:09:21,0.0,-0.10206207261596599,142,31,618,2016,5,1,17
47069,Don't Blame Microsoft Corporation for the Death of the PC,"Microsoft's recently released Windows 10, however, was much better received than Windows 8/8.1 were. Though not perfect, the operating",Motley Fool,2016-05-03 18:00:24,0.0296463530640786,-0.12024040466211,5,0,0,2016,5,1,18
47119,"Six months with the Surface Pro 4: Patches, lappability, and battery ...",Microsoft calls the Surface Pro &quot;the tablet that can replace your PC.&quot; If you had asked me in January of this year whether that claim was,ZDNet,2016-05-03 18:20:22,0.0,-0.0472455591261534,26,3,13,2016,5,1,18
47041,"Microsoft launches docs.microsoft.com, a new technical ...",Microsoft today announced the preview release of their new documentation service https://docs.microsoft.com. Based on the feedback from,MSPoweruser.com,2016-05-03 18:20:25,-0.13994821710983701,0.0430908933164023,8,0,5,2016,5,1,18
47028,Microsoft Research creates smart tattoos with Tattio,"While we already live in a world where technology is nearly everywhere, engineers at Microsoft Research are hard at work in imagining what's",WinBeta,2016-05-03 18:27:25,0.0472455591261534,0.12114950463842598,29,8,15,2016,5,1,18
47036,"Microsoft Edge gets WOFF 2.0 support, coming with Windows 10 ...","Microsoft added a nice new feature to Edge with Windows 10 Build 14316, which was released several weeks ago to Windows Insiders.",MSPoweruser.com,2016-05-03 18:33:25,-0.0773398041922786,-0.0885110241093666,4,2,0,2016,5,1,18
47032,Microsoft to change location of some security updates as of May ...,Microsoft is going to cease its current practice of making all security updates available from both the Microsoft Download Center and the,ZDNet,2016-05-03 18:45:23,0.10254526458816601,0.181553735021575,26,3,49,2016,5,1,18
47034,Microsoft buys a tiny Italian startup to boost one of its biggest bets,"Microsoft has purchased tiny Italian startup Solair to boost its credibility in the fast-growing &quot;Internet of Things&quot; smart-device market,",Business Insider,2016-05-03 18:56:23,0.0,0.0521286035142687,15,0,225,2016,5,1,18
47052,Microsoft launches new documentation portal for developers,"Developers who use Microsoft software and services are used to accessing content on the company's TechNet and MSDN sites. Today, the",Windows Central,2016-05-03 19:15:24,-0.0551198189805122,0.0788009048074417,21,2,0,2016,5,1,19
47048,Microsoft buys a company enabling the Internet of Things,"If it wasn't already evident that Microsoft is serious about becoming a big player in the Internet of Things, it is now. The tech pioneer has bought",Engadget,2016-05-03 19:36:25,-0.0833333333333333,0.12809959097644802,63,9,168,2016,5,1,19
47059,"Microsoft launches preview of its new documentation site, docs ...","After reportedly interviewing hundreds of developers and IT pros, and sifting through site feedback on UserVoice, Microsoft decided that it",Neowin,2016-05-03 19:40:23,-0.04861111111111099,0.0838525491562421,17,3,20,2016,5,1,19
47053,Microsoft plans for use of partially damaged hard drives in ...,"Microsoft and other storage providers are looking into implementing new standards that could give hard-drives """"""run-flat"""""" type technologies,",WinBeta,2016-05-03 19:42:25,-0.0021063924323683,0.0152953260960924,9,2,5,2016,5,1,19
47190,Microsoft Buys Connected Coffee Maker Specialist,"Microsoft has opened its checkbook once again to buy Solair, a five-year-old company specializing in connecting devices in workplace settings.",Fortune,2016-05-03 20:00:21,0.0,-0.0266500895444513,31,14,102,2016,5,1,20
47068,Microsoft Enterprise Mobility previews docs.microsoft.com ...,"Today, Microsoft announced the preview release of docs.microsoft.com, which comes with Enterprise Mobility-content support. Microsoft found",WinBeta,2016-05-03 20:00:23,0.14173667737846,0.020312851436456003,1,0,1,2016,5,1,20
47165,"Microsoft bots are now available on Facebook Messenger (MSFT, FB)","Paul Sawers / VentureBeat This story was delivered to BI Intelligence Mobile Industry Insider  subscribers. To learn more and subscribe, please click here . Microsoft has  announced two new updates to its Bot Framework that are aimed at incentivizing developers to build on their platforms. Microsoft opened its Bot Directory to developers. The platform is a public directory of bots registered ",Business Insider,2016-05-03 20:13:00,0.19764235376052397,0.0200707904428771,26,0,0,2016,5,1,20
47107,Microsoft Azure beats Amazon and Google in Forrester Wave for Big ...,"In the latest Forrester Wave report for Big Data Hadoop Cloud Solutions, Microsoft Azure came on top beating both Google and Amazon Web",MSPoweruser.com,2016-05-03 20:20:21,-0.0392592896585629,-0.0689617983990845,74,5,344,2016,5,1,20
47074,Microsoft launches developer documentation site with user-friendly ...,"Microsoft today announced the establishment of docs.microsoft.com, a new website to house documentation for its services. The site features",VentureBeat,2016-05-03 20:20:24,0.0,-0.0591006786055812,14,3,64,2016,5,1,20
47079,Microsoft's OneNote Lassos Content on iPad,Users of Microsoft's notetaking app on the iPad have more options for Microsoft has released a smattering of new features for its OneNote,eWeek,2016-05-03 21:00:24,0.20412414523193198,-0.220677754877071,9,1,6,2016,5,1,21
47140,One of Microsoft's most popular products is finally coming to smartphones,"Today, Microsoft ends years of waiting by announcing that a SharePoint app is coming soon ",Business Insider via Yahoo! Finance,2016-05-03 21:01:00,0.084800065662496,-0.0564810071321915,4,0,13,2016,5,1,21
47162,Microsoft Aims to Wrangle Data for Office Teams With SharePoint Revamp,Microsoft Aims to Wrangle Data for Office Teams With SharePoint Revamp ,Nasdaq,2016-05-03 21:20:00,-0.0565333771083307,-0.0565333771083307,0,0,0,2016,5,1,21
47141,Microsoft: SharePoint Server 2016 feature packs are coming,Microsoft isn't ceasing delivery of SharePoint features to users who want and need to use the product on premises. Multiple feature-pack updates to SharePoint Server 2016 are on the roadmap. ,ZDNet,2016-05-03 21:36:00,0.106302508033845,0.07401227845917599,14,1,36,2016,5,1,21
47142,"New Microsoft SharePoint mobile, OneDrive Universal Windows Platform apps to start rolling out in May","Microsoft is beginning its roll out of new SharePoint mobile and One Drive Universal Windows Platform apps, starting this month. Here's what else is on its SharePoint roadmap. ",ZDNet,2016-05-03 21:36:00,-0.13447858840998,-0.00918663649675199,46,11,123,2016,5,1,21
47121,Microsoft explains roaming app data and why it matters,"While the term Roaming App Data may have smartphone users familiar with carrier overages cringing at its title, Microsoft is attempting to",WinBeta,2016-05-03 21:40:20,0.0,-0.0932753134055796,2,1,2,2016,5,1,21
47085,Microsoft working with Real Madrid second captain Marcelo to bring ...,"Microsoft and Real Madrid second captain Marcelo Vieira, are working on a new program to bring technology to children who attend Real",MSPoweruser.com,2016-05-03 21:40:22,-0.0988211768802618,-0.12703209349521802,4,0,0,2016,5,1,21
47088,"Microsoft vets join VR startup that offers full-body, fully immersive ...","Today, AxonVR announced two big hires, bringing on Microsoft veterans Mark Kroese and Joe Michaels. Kroese, a former product manager in",GeekWire,2016-05-03 22:10:23,0.11306675421666099,0.0806951573268514,13,8,195,2016,5,1,22
47094,Old Microsoft Office Exploits Still Wreaking Havoc,SophosLabs also specifically looked at attack exploits related to Microsoft Office documents during the fourth quarter of 2015. According to the,eWeek,2016-05-03 22:40:24,-0.159734985616995,0.0838525491562421,6,3,30,2016,5,1,22
47104,Register now for Microsoft's Extend 2016 event in Paris,"Microsoft will be holding a one day event in Paris on May 12th for developers to explore the latest updates in office, open specs, and data",MSPoweruser.com,2016-05-03 23:00:20,0.23815749227463603,-0.0272383521025254,4,0,1,2016,5,1,23
47132,Why Microsoft Corporation Could Become a Dividend Aristocrat ...,"While Microsoft Corporation ( MSFT ) is not yet a Dividend Aristocrat, having raised its dividend for 14 years, it is almost assured to become one",Nasdaq,2016-05-03 23:00:21,-0.0441941738241592,0.0729800449199762,2,0,0,2016,5,1,23
47154,"Microsoft Ups Rivalry With Google, Box With New Sharing Software","Microsoft Corp. is boosting its rivalry with Google Inc., Box Inc. and Dropbox Inc. with new software to help employees work together and share files, looking to expand a $3 billion annual business and update a program now viewed as passe. ",Bloomberg,2016-05-03 23:01:00,-0.00658807845868402,0.0369206896955423,22,3,38,2016,5,1,23
47451,Microsoft Acquires European IoT Specialist Solair,"Sam George, partner director at Microsoft Azure IoT, said in a May 3 announcement that the &quot;acquisition supports our strategy to deliver the",eWeek,2016-05-04 00:00:00,0.0,-0.0521286035142687,12,2,22,2016,5,2,0
47147,Intel may have totally sunk Microsoft's latest plan to conquer ...,"But Intel, one of Microsoft's oldest and best partners, is having its own difficulties breaking into mobile. As a result of those troubles, Intel might have made a",Business Insider,2016-05-04 00:00:30,-0.177878118384471,-0.0196856496358973,31,4,107,2016,5,2,0
47105,Microsoft Extend brings Azure and Office together in Paris on May 12,"Microsoft is bringing its one-day event, Extend, intended to coalesce and display cutting-edge technologies from its Office, Data Platform and",WinBeta,2016-05-04 00:08:22,0.09003463761697099,0.0636641028006336,3,1,0,2016,5,2,0
47169,"Microsoft upgrades Operations Management Suite, releases new System Center 2016 preview","Microsoft has upgraded its Operations Management Suite and has made a new preview of System Center 2016 available, in an effort to aid system administrators in tackling the increasingly complex cloud environments and data center resources. The company’s System Center is as a suite of systems management tools, that includes System Center Configuration Manager and System Center Operations Manage ",BetaNews,2016-05-04 00:14:00,-0.0461165492107888,0.0200029837184079,2,0,3,2016,5,2,0
47108,"As It Finally Makes Nice With Microsoft, The EU Sets Its Sights on ...","As the great Kenny Rogers said, &quot;You gotta know when to hold 'em, know when to fold 'em.&quot; Recent moves from longtime foes Microsoft",Motley Fool,2016-05-04 00:41:21,0.0,0.0295536120312402,0,0,0,2016,5,2,0
47109,"Microsoft Groove getting another Insider Preview update, fixes on ...","One of the few applications taking part in Microsoft Windows Insider program is the Groove client, which has been pushing early looks at the",WinBeta,2016-05-04 00:50:22,0.0,0.0318943976924893,1,1,1,2016,5,2,0
47178,Microsoft's CEO explains why his company sued the U.S. government,"Microsoft surprised the world last month when it filed a lawsuit against the U.S. Department of Justice, alleging that the frequent practice of attaching gag orders to search warrants for customer data violates the U.S. Constitution. ",MIS Asia,2016-05-04 01:32:00,0.0,-0.0642126458642601,0,0,0,2016,5,2,1
47146,Microsoft bots are now available on Facebook Messenger,Microsoft has announced two new updates to its Bot Framework that are aimed at incentivizing developers to build on their platforms. Microsoft,Business Insider,2016-05-04 04:00:30,0.22097086912079603,-0.00444168159074182,26,5,18,2016,5,2,4
47213,Microsoft's Solair acquisition could expand its Internet of Things services,"Microsoft dove deeper into Internet of Things technology on Tuesday with the acquisition of Solair, an Italian company that operates a cloud-based IoT platform. According to a Microsoft blog post, Solair’s technology will be used to upgrade the company’s Azure IoT Suite, a collection of cloud services meant to help companies use the Internet of Things. Microsoft and Solair didn’t disclose the ",PC World,2016-05-04 04:59:00,0.0285483399876312,-0.0849630468464637,31,3,71,2016,5,2,4
